'1','2015-10-22 12:24:00','WESTMINSTER                   ','MA ','01473     ','SB42UT              TLN MP S CT NON N NNNN SST S C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:24:00','WESTMINSTER                   ','MA ','01473     ','W2142               TLN MP S CT NON N NNNN SST ALL C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:24:00','WESTMINSTER                   ','MA ','01473     ','W2442               TLN MP S CT NON N NNNN SST ALL C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:24:00','WESTMINSTER                   ','MA ','01473     ','W3042B              TLN MP S CT NON N NNNN SST ALL C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:24:00','WESTMINSTER                   ','MA ','01473     ','W3621B              TLN MP S CT NON N NNNN SST ALL C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:24:00','WESTMINSTER                   ','MA ','01473     ','WA2442              TLN MP S CT NON N NNNN SST ALL C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:24:00','WESTMINSTER                   ','MA ','01473     ','WR3624B             TLN MP S CT NON N NNNN SST ALL C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:25:00','BETHEL                        ','CT ','06801     ','GIE18GSHSS','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','CRANSTON                      ','RI ','02910     ','HP Office Paper 8 12 x 11 Case','Staples - Foxborough                    '
'1','2015-10-22 12:25:00','CRANSTON                      ','RI ','02910     ','LARGE FLAT BOX 21X15X6','Staples - Foxborough                    '
'1','2015-10-22 12:25:00','DANBURY                       ','CT ','06810     ','ECKMFEZ2','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','DANBURY                       ','CT ','06810     ','WRT311FZDW','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','DERBY                         ','CT ','06418     ','WRF560SEYM','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','DERBY                         ','CT ','06418     ','NED4655EW','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','DERBY                         ','CT ','06418     ','NED4655EW','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','FREEPORT                      ','NY ','11520-1251','248600000001-6391119','WindowRama                              '
'1','2015-10-22 12:25:00','FREEPORT                      ','NY ','11520-1251','248600000002-6390907','WindowRama                              '
'1','2015-10-22 12:25:00','HAMDEN                        ','CT ','06514     ','GSS25GSHSS','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','HAMDEN                        ','CT ','06514     ','JGB720SEJSS','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','MONROE                        ','CT ','06468     ','WTW4815EW','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','MONROE                        ','CT ','06468     ','PS950SFSS                                                                                                                                                                                   ','GE CONNECTICUT                          '
'2','2015-10-22 12:25:00','NORTON                        ','MA ','02766     ','.','Staples - Foxborough                    '
'1','2015-10-22 12:25:00','NORTON                        ','MA ','02766     ','5 CASES  OF SPLS 8.5X11 COPY','Staples - Foxborough                    '
'1','2015-10-22 12:25:00','NORTON                        ','MA ','02766     ','BOX 14X12X6','Staples - Foxborough                    '
'1','2015-10-22 12:25:00','NORTON                        ','MA ','02766     ','HP COLOR LASERJET PRO MFP M476','Staples - Foxborough                    '
'1','2015-10-22 12:25:00','NORTON                        ','MA ','02766     ','LARGE BOX 21X15X12','Staples - Foxborough                    '
'1','2015-10-22 12:25:00','NORTON                        ','MA ','02766     ','NC Carton for 108225','Staples - Foxborough                    '
'1','2015-10-22 12:25:00','NORTON                        ','MA ','02766     ','SPLS 8.5X11 MULTIUSE 20/96 CS','Staples - Foxborough                    '
'1','2015-10-22 12:25:00','Palm City                     ','FL ','34990     ','Default La-Z-Boy Scan Part','La-Z-Boy Sunrise - 451                  '
'1','2015-10-22 12:25:00','READING                       ','MA ','01867     ','HARDWARE ACCESSORIES','Masco Cabinetry KM DL - Worcester       '
'1','2015-10-22 12:25:00','READING                       ','MA ','01867     ','MISC PRICE LIST FINISHED','Masco Cabinetry KM DL - Worcester       '
'1','2015-10-22 12:25:00','READING                       ','MA ','01867     ','PLANT 1 MOLDING AND PLANT ONS','Masco Cabinetry KM DL - Worcester       '
'1','2015-10-22 12:25:00','READING                       ','MA ','01867     ','REPLACEMENT SHELVES','Masco Cabinetry KM DL - Worcester       '
'1','2015-10-22 12:25:00','READING                       ','MA ','01867     ','TALL ACCESSORIES FIN UPCH FRAM','Masco Cabinetry KM DL - Worcester       '
'1','2015-10-22 12:25:00','READING                       ','MA ','01867     ','TALL DOUBLE DOOR','Masco Cabinetry KM DL - Worcester       '
'1','2015-10-22 12:25:00','READING                       ','MA ','01867     ','UV PANELS','Masco Cabinetry KM DL - Worcester       '
'1','2015-10-22 12:25:00','READING                       ','MA ','01867     ','VANITY SINGLE DOOR','Masco Cabinetry KM DL - Worcester       '
'1','2015-10-22 12:25:00','REDDING                       ','CT ','06896     ','HPS15BTHRWW','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','REDDING                       ','CT ','06896     ','MZC31T15DW','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','SHELTON                       ','CT ','06484     ','PP9830SJSS','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','SHELTON                       ','CT ','06484     ','NED4655EW','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','SHELTON                       ','CT ','06484     ','FFTR1814QB','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','TRUMBULL                      ','CT ','06611     ','GUD24ESSJWW','GE CONNECTICUT                          '
'1','2015-10-22 12:25:00','TRUMBULL                      ','CT ','06611     ','FCM7SHWW','GE CONNECTICUT                          '
'1','2015-10-22 12:26:00','BALTIMORE                     ','MD ','21207     ',"'DIN POSS 48"" SH TBL '",'JCPenney - Elkridge                     '
'1','2015-10-22 12:26:00','BALTIMORE                     ','MD ','21207     ','DIN POSS UPH CH PR  ','JCPenney - Elkridge                     '
'1','2015-10-22 12:26:00','BAYTOWN                       ','TX ','77521     ','DRYER VENTS','Electrolux - Houston                    '
'1','2015-10-22 12:26:00','BAYTOWN                       ','TX ','77521     ','ELECTRIC DRYER','Electrolux - Houston                    '
'1','2015-10-22 12:26:00','BAYTOWN                       ','TX ','77521     ','F LOAD PEDESTAL','Electrolux - Houston                    '
'1','2015-10-22 12:26:00','BAYTOWN                       ','TX ','77521     ','LAUNDRY ACCESSORY','Electrolux - Houston                    '
'1','2015-10-22 12:26:00','BAYTOWN                       ','TX ','77521     ','TUMBLER WASHER','Electrolux - Houston                    '
'1','2015-10-22 12:26:00','SPRINGFIELD                   ','VA ','22152     ','WSTCHST CHR-PR      ','JCPenney - Elkridge                     '
'1','2015-10-22 12:26:00','W SACRAMENTO                  ','CA ','95605     ','BASE SINGLE DOOR','Masco Cabinetry KM - Hayward            '
'1','2015-10-22 12:26:00','W SACRAMENTO                  ','CA ','95605     ','DECORATIVE APPLIANCE PANEL P3','Masco Cabinetry KM - Hayward            '
'2','2015-10-22 12:26:00','W SACRAMENTO                  ','CA ','95605     ','HARDWARE ACCESSORIES','Masco Cabinetry KM - Hayward            '
'1','2015-10-22 12:26:00','W SACRAMENTO                  ','CA ','95605     ','MOLDING PLANT 2','Masco Cabinetry KM - Hayward            '
'1','2015-10-22 12:26:00','W SACRAMENTO                  ','CA ','95605     ','TOUCH UP ACCESSORIES','Masco Cabinetry KM - Hayward            '
'1','2015-10-22 12:26:00','W SACRAMENTO                  ','CA ','95605     ','UV PANELS','Masco Cabinetry KM - Hayward            '
'1','2015-10-22 12:26:00','W SACRAMENTO                  ','CA ','95605     ','WALL PREMIUM AVOIDANCE FURNITU','Masco Cabinetry KM - Hayward            '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES ACM8 BRCLNON','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES BEP34P BRCLNON','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES CTR8 BRCLNON','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES OSC8 BRCLNON','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES PB4896P BRCLNON','Masco Cabinetry Q&M - Worcester         '
'3','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES QR8 BRCLNON','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES REPF1-5-2496 BRCLNON','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES ROT2424 MPNANON','Masco Cabinetry Q&M - Worcester         '
'3','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES SM8 BRCLNON','Masco Cabinetry Q&M - Worcester         '
'3','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES TKCUL8 BRCLNON','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES TUK BRCLNON','Masco Cabinetry Q&M - Worcester         '
'3','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES WF3-30 BRCLNON','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','ACCES WF3-42 BRCLNON','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','B12FHLHDS           COL BR S CL NON N NNNN SSS N C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','B12FHRHDS           COL BR S CL NON N NNNN SSS N C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','B18RH1T             COL BR S CL NON N NNNN SSS S C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','B36HDS              COL BR S CL NON N NNNN SSS S C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','BCRB36L             COL BR S CL NON N NNNN SSS N C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','BD21-3D             COL BR S CL NON N NNNN SSS S C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','BWBT18              COL BR S CL NON N NNNN SSS S C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','SB42                COL BR S CL NON N NNNN SSS S C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','U249624R            COL BR S CL NON N NNNN SSS N C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','VCD6035BFH          COL BR S CL NON N NNNN SSS S C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','VSB4235-2D          COL BR S CL NON N NNNN SSS S C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','W1236               COL BR S CL NON N NNNN SSS N C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','W2424               COL BR S CL NON N NNNN SSS N C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','W3336               COL BR S CL NON N NNNN SSS N C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','WA2436              COL BR S CL NON N NNNN SSS N C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','CHICHESTER                    ','NH ','03258     ','WR3624              COL BR S CL NON N NNNN SSS N C','Masco Cabinetry Q&M - Worcester         '
'1','2015-10-22 12:27:00','RAYNHAM                       ','MA ','02767     ','Office Designs Vertical File Cabine','Staples - Foxborough                    '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','BASE ACCESSORIES','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','BASE ACCESSORIES UPCHARGE FRAM','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','BASE BASE DRAWER','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','BASE DOUBLE DOOR','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','BASE SINGLE DOOR','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','FOR PHYSICAL USE ONLY','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','GLASS DOOR KIT PARTS','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','HARDWARE ACCESSORIES','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','HARDWARE DOOR/DRAWER PULLS','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','MISC PRICE LIST FINISHED','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','MOLDING PLANT 2','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','MULTIPLE LABEL COMPONENTS','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','PLANT 1 MOLDING AND PLANT ONS','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','SHARED CODES EURO/FRAME','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','SPECIAL ACCESSORIES (PLYWOOD$)','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','TALL ACCESSORIES FIN UPCH FRAM','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','TALL DOUBLE DOOR','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','TOUCH UP ACCESSORIES','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','UV PANELS','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','UV PANELS - APC UPCHARGE','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','WALL ACCESSORIES FIN UPCH FRAM','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','WALL DOUBLE DOOR','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:27:00','SEWANEE                       ','TN ','37375     ','WALL SINGLE DOOR','Masco Cabinetry KM - Atlanta            '
'1','2015-10-22 12:28:00','Derby                         ','CT ','06418     ','Installation','PC Richard and Son                      '
'1','2015-10-22 12:28:00','Derby                         ','CT ','06418     ','Maytag: Washers','PC Richard and Son                      '
'1','2015-10-22 12:28:00','Derby                         ','CT ','06418     ','Smart Choice: Washer Accessories','PC Richard and Son                      '
'1','2015-10-22 12:28:00','Hopatcong                     ','NJ ','07843     ','Armchair in Espresso Orange','Gilt Modway                             '
'1','2015-10-22 12:28:00','Hopatcong                     ','NJ ','07843     ','Coffee Table in Espresso','Gilt Modway                             '
'1','2015-10-22 12:28:00','Hopatcong                     ','NJ ','07843     ','Convene Armless Outdoor Patio Sectional in Espress','Gilt Modway                             '
'1','2015-10-22 12:28:00','Hopatcong                     ','NJ ','07843     ','Convene Corner and Middle Outdoor Patio Sectional','Gilt Modway                             '
'1','2015-10-22 12:28:00','Hopatcong                     ','NJ ','07843     ','Convene Corner Sectional Outdoor Patio Set of Two','Gilt Modway                             '
'1','2015-10-22 12:28:00','Longwood                      ','FL ','32750     ','MAT','Green Home - N Florida                  '
'1','2015-10-22 12:28:00','Peralta                       ','NM ','87042     ','DINING TABLE','Beyond Stores                           '
'1','2015-10-22 12:28:00','Peralta                       ','NM ','87042     ','SIDE CHAIRS','Beyond Stores                           '
'1','2015-10-22 12:28:00','ROCKLEDGE                     ','FL ','32955     ','UV PANELS - APC UPCHARGE','Masco Cabinetry KM - Orlando            '
'1','2015-10-22 12:28:00','WEST CHESTER                  ','PA ','19380     ','SY MLDY P QN MATTRES','JCPenney - Montgomeryville              '
'1','2015-10-22 12:29:00','Denver                        ','CO ','80207     ',"'12X12"" VCT COMM TILE ""CTN OF 45""'",'HD Supply - Rocky Mountains             '
'1','2015-10-22 12:29:00','Denver                        ','CO ','80207     ',"'25"" X 8' Kit. Lft. Miter-Mystique Dawn'",'HD Supply - Rocky Mountains             '
'1','2015-10-22 12:29:00','Denver                        ','CO ','80207     ',"'25"" X 8' Kit. Rt. Miter-Mystique Dawn'",'HD Supply - Rocky Mountains             '
'1','2015-10-22 12:29:00','Denver                        ','CO ','80207     ','ASD Princeton Left Hand Bathtub','HD Supply - Rocky Mountains             '
'1','2015-10-22 12:29:00','Denver                        ','CO ','80207     ','Cabinets','HD Supply - Rocky Mountains             '
'1','2015-10-22 12:29:00','Denver                        ','CO ','80207     ','DHA Parts','HD Supply - Rocky Mountains             '
'1','2015-10-22 12:29:00','Orange                        ','CT ','06477     ','LG: Microwave Acc (Counter Top)','PC Richard and Son                      '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','BASE DOUBLE DOOR','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','BASE SINGLE DOOR','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','FOR PHYSICAL USE ONLY','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','HARDWARE ACCESSORIES','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','MISC PRICE LIST FINISHED','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','MOLDING PLANT 2','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','MULTIPLE LABEL COMPONENTS','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','TALL ACCESSORIES FIN UPCH FRAM','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','TALL SINGLE DOOR','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','UV PANELS','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','UV PANELS - APC UPCHARGE','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','WALL ACCESSORIES FIN UPCH FRAM','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','WALL DOUBLE DOOR','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:29:00','PEEKSKILL                     ','NY ','10566     ','WALL SINGLE DOOR','Masco Cabinetry KM - Wallingford        '
'1','2015-10-22 12:30:00','AVENTURA                      ','FL ','33180     ','FFEF3043LS','GE MIAMI                                '
'1','2015-10-22 12:30:00','BATON ROUGE                   ','LA ','708101611 ','FULL CASE','DC #1127 Customer Delivery              '
'1','2015-10-22 12:30:00','COCONUT GROVE                 ','FL ','33133     ','NED4655EW','GE MIAMI                                '
'1','2015-10-22 12:30:00','COCONUT GROVE                 ','FL ','33133     ','AGG222VDW','GE MIAMI                                '
'1','2015-10-22 12:30:00','COCONUT GROVE                 ','FL ','33133     ','GSD4060DSS','GE MIAMI                                '
'1','2015-10-22 12:30:00','COCONUT GROVE                 ','FL ','33133     ','PVM9195DFWW','GE MIAMI                                '
'1','2015-10-22 12:30:00','COCONUT GROVE                 ','FL ','33133     ','MGDC215EW','GE MIAMI                                '
'1','2015-10-22 12:30:00','COOPER CITY                   ','FL ','33026     ','NE58F9500SS','GE MIAMI                                '
'1','2015-10-22 12:30:00','CORAL GABLES                  ','FL ','33133     ','W5CE3024XB','GE MIAMI                                '
'1','2015-10-22 12:30:00','CORAL GABLES                  ','FL ','33134     ','ME16H702SEW','GE MIAMI                                '
'1','2015-10-22 12:30:00','CORAL GABLES                  ','FL ','33134     ','RS25J500DBC','GE MIAMI                                '
'1','2015-10-22 12:30:00','CORAL GABLES                  ','FL ','33134     ','WEE730H0DS','GE MIAMI                                '
'1','2015-10-22 12:30:00','CORAL GABLES                  ','FL ','33134     ','WRF535SMBM','GE MIAMI                                '
'1','2015-10-22 12:30:00','CORAL GABLES                  ','FL ','33134     ','GTS16DTHWW','GE MIAMI                                '
'1','2015-10-22 12:30:00','CORAL GABLES                  ','FL ','33145     ','MMV6190DS','GE MIAMI                                '
'1','2015-10-22 12:30:00','CORAL GABLES                  ','FL ','33146     ','GTWN4250DWS','GE MIAMI SDS                            '
'1','2015-10-22 12:30:00','CORAL GABLES                  ','FL ','33146     ','WF45H6300AW','GE MIAMI                                '
'1','2015-10-22 12:30:00','CUTLER BAY                    ','FL ','33157     ','JVM6175DFWW','GE MIAMI                                '
'1','2015-10-22 12:30:00','CUTLER BAY                    ','FL ','33157     ','NTW4605EW','GE MIAMI                                '
'1','2015-10-22 12:30:00','CUTLER BAY                    ','FL ','33157     ','GTW460ASJWW','GE MIAMI                                '
'1','2015-10-22 12:30:00','CUTLER BAY                    ','FL ','33157     ','JVM6172SFSS','GE MIAMI                                '
'1','2015-10-22 12:30:00','CUTLER BAY                    ','FL ','33190     ','DFE28JSHSS','GE MIAMI                                '
'1','2015-10-22 12:30:00','CUTLER BAY                    ','FL ','33190     ','DVM7195SFSS','GE MIAMI                                '
'1','2015-10-22 12:30:00','CUTLER BAY                    ','FL ','33190     ','GDT545PSJSS','GE MIAMI                                '
'1','2015-10-22 12:30:00','CUTLER BAY                    ','FL ','33190     ','JB700SJSS','GE MIAMI                                '
'1','2015-10-22 12:30:00','CUTLER BAY                    ','FL ','33190     ','DV48J7700EW','GE MIAMI                                '
'1','2015-10-22 12:30:00','CUTLER BAY                    ','FL ','33190     ','WA48J7700AW','GE MIAMI                                '
'1','2015-10-22 12:30:00','DANIA                         ','FL ','33004     ','WVI75UC6DS','GE MIAMI                                '
'1','2015-10-22 12:30:00','DANIA BEACH                   ','FL ','33314     ','WED5000DW','GE MIAMI                                '
'1','2015-10-22 12:30:00','DANIA BEACH                   ','FL ','33314     ','WTW5000DW','GE MIAMI                                '
'1','2015-10-22 12:30:00','DAVIE                         ','FL ','33024     ','JNM3151RFSS','GE MIAMI                                '
'1','2015-10-22 12:30:00','DAVIE                         ','FL ','33314     ','FCM7SHWW','GE MIAMI                                '
'1','2015-10-22 12:30:00','DAVIE                         ','FL ','33314     ','GFC325V','GE MIAMI                                '
'1','2015-10-22 12:30:00','DAVIE                         ','FL ','33314     ','JVM3160RFSS','GE MIAMI                                '
'1','2015-10-22 12:30:00','DAVIE                         ','FL ','33324     ','FFBD2406NS','GE MIAMI                                '
'1','2015-10-22 12:30:00','DAVIE                         ','FL ','33324     ','JGB660SEJSS','GE MIAMI                                '
'1','2015-10-22 12:30:00','DAVIE                         ','FL ','33324     ','RF28HFEDBWW','GE MIAMI                                '
'1','2015-10-22 12:30:00','DAVIE                         ','FL ','33324     ','GTW460ASJWW','GE MIAMI                                '
'1','2015-10-22 12:30:00','DAVIE                         ','FL ','33325     ','RF28JBEDBSR','GE MIAMI                                '
'1','2015-10-22 12:30:00','DAVIE                         ','FL ','33325     ','LMXS30776S','GE MIAMI                                '
'1','2015-10-22 12:30:00','DAVIE                         ','FL ','33325     ','GDT580SSFSS','GE MIAMI SDS                            '
'1','2015-10-22 12:30:00','DAVIE                         ','FL ','33331     ','MVWX655DW','GE MIAMI                                '
'1','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33441     ','LCRT2010ST','GE MIAMI                                '
'1','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33441     ','LDS5040ST','GE MIAMI                                '
'1','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33441     ','LSE3090ST','GE MIAMI                                '
'1','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33441     ','LSXS26366S','GE MIAMI                                '
'1','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33441     ','NTW4605EW','GE MIAMI                                '
'1','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33442     ','GIE18CTHBB','GE MIAMI SDS                            '
'1','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33442     ','JB630DFWW','GE MIAMI                                '
'3','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33442     ','8-18 REFRIGERATOR - UNCRATED                                                                                                                                                                ','GE MIAMI SDS                            '
'3','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33442     ','GSD3340DSA','GE MIAMI SDS                            '
'3','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33442     ','MEDIUM - UNCRATED                                                                                                                                                                           ','GE MIAMI SDS                            '
'3','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33442     ','WX9X6','GE MIAMI SDS                            '
'1','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33442     ','DSDR24F','GE MIAMI                                '
'1','2015-10-22 12:30:00','DEERFIELD BEACH               ','FL ','33442     ','DSKS433EBWW','GE MIAMI                                '
'1','2015-10-22 12:30:00','DORAL                         ','FL ','33172     ','RS25J500DSR','GE MIAMI                                '
'1','2015-10-22 12:30:00','DORAL                         ','FL ','33172     ','RS25J500DSR','GE MIAMI                                '
'1','2015-10-22 12:30:00','DORAL                         ','FL ','33172     ','RF23J9011SR','GE MIAMI                                '
'1','2015-10-22 12:30:00','DORAL                         ','FL ','33178     ','JVM6172DFWW','GE MIAMI                                '
'1','2015-10-22 12:30:00','DORAL                         ','FL ','33178     ','DLEX8000V','GE MIAMI                                '
'3','2015-10-22 12:30:00','DORAL                         ','FL ','33178     ','19-25 REFRIGERATOR - CRATED                                                                                                                                                                 ','GE MIAMI SDS                            '
'4','2015-10-22 12:30:00','DORAL                         ','FL ','33178     ','19-25 REFRIGERATOR - UNCRATED                                                                                                                                                               ','GE MIAMI SDS                            '
'3','2015-10-22 12:30:00','DORAL                         ','FL ','33178     ','MEDIUM - CRATED                                                                                                                                                                             ','GE MIAMI SDS                            '
'4','2015-10-22 12:30:00','DORAL                         ','FL ','33178     ','MEDIUM - UNCRATED                                                                                                                                                                           ','GE MIAMI SDS                            '
'7','2015-10-22 12:30:00','DORAL                         ','FL ','33178     ','PCR06WATSS','GE MIAMI SDS                            '
